#,"Barangay ID","Barangay Name","Nscb Code","District Number","[City] City ID","[City] City Name","[City] Nscb Code"
20533,"20533","New Kidapawan","101,308,021.00","3","707","KIBAWE","101,308,000.00"
20534,"20534","New La Union","128,005,010.00","lone","879","MAITUM","128,005,000.00"
20535,"20535","New Lagao","126,511,011.00","1","426","CITY OF TACURONG","126,511,000.00"
20536,"20536","New Lambunao","126,315,009.00","2","1533","TANTANGAN","126,315,000.00"
20537,"20537","New Lawa-an","124,710,027.00","3","976","M'LANG","124,710,000.00"
20538,"20538","New Leon","124,717,010.00","1","32","ALEOSAN","124,717,000.00"
20539,"20539","New Leyte","118,204,033.00","2","848","MACO","118,204,000.00"
20540,"20540","New Look","104,212,023.00","1","1148","PLARIDEL","104,212,000.00"
20541,"20541","New Loon","112,301,040.00","1","81","ASUNCION (SAUG)","112,301,000.00"
20542,"20542","New Lourdes","71,216,008.00","1","459","CORTES","71,216,000.00"
20543,"20543","New Lower Bicutan","137,607,022.00","2 LD","1508","TAGUIG CITY","137,607,000.00"
20544,"20544","New Lucban","141,102,076.00","Lone","111","BAGUIOCITY","141,102,000.00"
20545,"20545","New Lumbacaingud","153,626,027.00","1","1525","TAMPARAN","153,626,000.00"
20546,"20546","New Mabuhay","168,503,016.00","lone","510","DINAGAT","168,503,000.00"
20547,"20547","New Magsaysay","23,104,015.00","2nd","200","BENITOSOLIVEN","23,104,000.00"
20548,"20548","New Malaga (Dalisay)","112,315,023.00","2","414","CITY OF PANABO","112,315,000.00"
20549,"20549","New Malitbog","112,315,024.00","2","414","CITY OF PANABO","112,315,000.00"
20550,"20550","New Man-ay","118,205,017.00","1","927","MARAGUSAN (SANMARIANO)","118,205,000.00"
20551,"20551","New Maug","160,306,016.00","1","1170","PROSPERIDAD (Capital)","160,306,000.00"
20552,"20552","New Murcia","112,410,024.00","1","949","MATANAO","112,410,000.00"
20553,"20553","New Namangka","184,614,025.00","2nd","838","MABINAY","184,614,000.00"
20554,"20554","New Nazareth","168,501,022.00","lone","176","BASILISA (RIZAL)","168,501,000.00"
20555,"20555","New Nongnongan (Masimag)","101,304,018.00","3","527","DONCARLOS","101,304,000.00"
20556,"20556","New Opon","112,407,022.00","1","865","MAGSAYSAY","112,407,000.00"
20557,"20557","New Orlins","21,517,033.00","2nd","754","LASAM","21,517,000.00"
20558,"20558","New Panay","124,717,011.00","1","32","ALEOSAN","124,717,000.00"
20559,"20559","New Panay","126,503,018.00","2","552","ESPERANZA","126,503,000.00"
20560,"20560","New Panay","118,205,018.00","1","927","MARAGUSAN (SANMARIANO)","118,205,000.00"
20561,"20561","New Panay","124,711,027.00","1","1123","PIGKAWAYAN","124,711,000.00"
20562,"20562","New Panay","124,714,018.00","3","1592","TULUNAN","124,714,000.00"
20563,"20563","New Pandan","124,708,031.00","3","947","MATALAM","124,708,000.00"
20564,"20564","New Pandan (Pob.)","112,315,025.00","2","414","CITY OF PANABO","112,315,000.00"
20565,"20565","New Pangasinan","126,504,024.00","1","651","ISULAN (Capital)","126,504,000.00"
20566,"20566","New Pangasinan (Bo. 4)","126,306,014.00","2","404","CITY OF KORONADAL (Capital)","126,306,000.00"
20567,"20567","New Panggangan","175,316,042.00","3rd","1174","PUERTOPRINCESACITY (Capital)","175,316,000.00"
20568,"20568","New Passi","126,511,012.00","1","426","CITY OF TACURONG","126,511,000.00"
20569,"20569","New Poblacion","13,308,009.00","2nd","261","BURGOS","13,308,000.00"
20570,"20570","New Poblacion (Calingao)","67,901,020.00","lone","239","BUENAVISTA","67,901,000.00"
20571,"20571","New Pontevedra","124,715,010.00","2","67","ANTIPAS","124,715,000.00"
20572,"20572","New Quezon","112,404,019.00","1","612","HAGONOY","112,404,000.00"
20573,"20573","New Rizal","124,710,028.00","3","976","M'LANG","124,710,000.00"
20574,"20574","New Salem","160,301,042.00","1","382","CITY OF BAYUGAN","160,301,000.00"
20575,"20575","New Salem","36,906,022.00","2nd","579","GERONA","36,906,000.00"
20576,"20576","New Sambog","112,314,012.00","1","1017","NEWCORELLA","112,314,000.00"
20577,"20577","New San Jose","30,804,021.00","1st","512","DINALUPIHAN","30,804,000.00"
20578,"20578","New San Juan","37,102,017.00","2nd","273","CABANGAN","37,102,000.00"
20579,"20579","New Santiago","112,301,030.00","1","81","ASUNCION (SAUG)","112,301,000.00"
20580,"20580","New Sibonga","112,406,020.00","2","708","KIBLAWAN","112,406,000.00"
20581,"20581","New Sibonga","118,209,016.00","2","998","NABUNTURAN (Capital)","118,209,000.00"
20582,"20582","New Society Village Pob. (Bgy. 26)","160,202,070.00","1","268","BUTUANCITY (Capital)","160,202,000.00"
20583,"20583","New Taligue","83,701,057.00","5","5","ABUYOG","83,701,000.00"
20584,"20584","New Tanglag","143,213,040.00","Lone","425","CITY OF TABUK (Capital)","143,213,000.00"
20585,"20585","New Taokanga","112,508,016.00","1","909","MANAY","112,508,000.00"
20586,"20586","New Tubigon","160,314,012.00","1","1430","SIBAGAT","160,314,000.00"
20587,"20587","New Valencia","112,402,083.00","3 LD","500","DAVAOCITY","112,402,000.00"
20588,"20588","New Visayas","112,315,026.00","2","414","CITY OF PANABO","112,315,000.00"
20589,"20589","New Visayas","101,303,010.00","3","480","DANGCAGAN","101,303,000.00"
20590,"20590","New Visayas","101,304,019.00","3","527","DONCARLOS","101,304,000.00"
20591,"20591","New Visayas","112,507,024.00","2","831","LUPON","112,507,000.00"
20592,"20592","New Visayas","118,204,034.00","2","848","MACO","118,204,000.00"
20593,"20593","New Visayas","112,410,025.00","1","949","MATANAO","112,410,000.00"
20594,"20594","New Visayas","118,208,017.00","1","986","MONTEVISTA","118,208,000.00"
20595,"20595","New Visayas","160,308,011.00","2","1269","SANFRANCISCO","160,308,000.00"
20596,"20596","New Visayas","112,318,017.00","2","1401","SANTOTOMAS","112,318,000.00"
20597,"20597","New Visayas","160,312,005.00","2","1571","TRENTO","160,312,000.00"
20598,"20598","New Za?iga","137,401,019.00","lone","368","CITY OF  MANDALUYONG","137,401,000.00"
20599,"20599","Newagac","21,513,039.00","1st","568","GATTARAN","21,513,000.00"
20600,"20600","Ngabangab","12,817,016.00","1st","1105","PASUQUIN","12,817,000.00"
20601,"20601","Ngan","118,201,008.00","1","447","COMPOSTELA","118,201,000.00"
20602,"20602","Ngarag","23,106,015.00","1st","271","CABAGAN","23,106,000.00"
20603,"20603","Ngibat","143,215,021.00","Lone","1557","TINGLAYAN","143,215,000.00"
20604,"20604","Ngileb","142,707,020.00","Lone","35","ALFONSOLISTA (POTIA)","142,707,000.00"
20605,"20605","Ngingi-an","63,010,009.00","3","209","BINGAWAN","63,010,000.00"
20606,"20606","Ngingir","153,632,041.00","2","295","CALANOGAS","153,632,000.00"
20607,"20607","Ngingir (Kabasaran)","153,620,034.00","2","1053","PAGAYAWAN (TATARIKAN)","153,620,000.00"
20608,"20608","Ngolos","82,609,030.00","lone","586","GITAGUM","104,309,000.00"
20609,"20609","Ni?o","63,015,018.00","5","448","CONCEPCION","63,015,000.00"
20610,"20610","Ni?o Jesus (Santo Ni?o Jesus)","50,507,045.00","3","780","LIBON","50,507,000.00"
20611,"20611","Niangkaan","156,619,006.00","2","1035","OMAR","156,619,000.00"
20612,"20612","Nibaliw","15,523,014.00","1st","841","MABINI","15,523,000.00"
20613,"20613","Nibaliw","15,526,022.00","4th","912","MANGALDAN","15,526,000.00"
20614,"20614","Nibaliw Central","15,533,016.00","4th","1262","SANFABIAN","15,533,000.00"
20615,"20615","Nibaliw East","15,533,017.00","4th","1262","SANFABIAN","15,533,000.00"
20616,"20616","Nibaliw Magliba","15,533,018.00","4th","1262","SANFABIAN","15,533,000.00"
20617,"20617","Nibaliw Narvarte (Nibaliw West Compound)","15,533,029.00","4th","1262","SANFABIAN","15,533,000.00"
20618,"20618","Nibaliw Norte","15,510,009.00","5th","192","BAUTISTA","15,510,000.00"
20619,"20619","Nibaliw Sur","15,510,010.00","5th","192","BAUTISTA","15,510,000.00"
20620,"20620","Nibaliw Vidal (Nibaliw West Proper)","15,533,030.00","4th","1262","SANFABIAN","15,533,000.00"
20621,"20621","Nica-an","124,705,024.00","1","782","LIBUNGAN","124,705,000.00"
20622,"20622","Nicanor Zabala","175,318,034.00","1st","1217","ROXAS","175,318,000.00"
20623,"20623","Nicdao","101,301,011.00","2","191","BAUNGON","101,301,000.00"
20624,"20624","Nicolas (Bulo)","175,105,008.00","lone","867","MAGSAYSAY","175,105,000.00"
20625,"20625","Nicolas Agatep","21,517,019.00","2nd","754","LASAM","21,517,000.00"
20626,"20626","Nicolasa Virata (San Jose)","42,123,021.00","5th","577","GENMARIANOALVAREZ","42,123,000.00"
20627,"20627","Nieva","45,616,015.00","3rd","570","GENERALLUNA","45,616,000.00"
20628,"20628","Nieves","34,927,009.00","4th","1309","SANLEONARDO","34,927,000.00"
20629,"20629","Nigui","35,412,013.00","4th","941","MASANTOL","35,412,000.00"
20630,"20630","Niing","45,641,013.00","2nd","1250","SANANTONIO","45,641,000.00"
20631,"20631","Nilasin 1st","36,911,010.00","1st","1178","PURA","36,911,000.00"
20632,"20632","Nilasin 2nd","36,911,011.00","1st","1178","PURA","36,911,000.00"
20633,"20633","Nilentap","15,532,056.00","3rd","1254","SANCARLOSCITY","15,532,000.00"
20634,"20634","Nilombot","15,528,012.00","3rd","923","MAPANDAN","15,528,000.00"
20635,"20635","Nilombot","15,538,018.00","3rd","1355","SANTABARBARA","15,538,000.00"
20636,"20636","Nilumisu","23,112,033.00","4th","545","ECHAGUE","23,112,000.00"
20637,"20637","Ninety Sixth Pob. (Bgy. 8)","42,108,009.00","6th","399","CITY OF GENERALTRIAS","42,108,000.00"
20638,"20638","Ninikat Ng Pag-Asa (Pob.)","175,104,015.00","lone","813","LUBANG","175,104,000.00"
20639,"20639","Nining","15,536,019.00","6th","1334","SANNICOLAS","15,536,000.00"
20640,"20640","Ninoy","15,502,010.00","2nd","12","AGUILAR","15,502,000.00"
20641,"20641","Ninoy Aquino","184,608,012.00","1st","","","0.00"
20642,"20642","Ninoy Aquino (Marisol)","35,401,036.00","1st","62","ANGELESCITY","35,401,000.00"
20643,"20643","Niog I","42,103,015.00","2nd","99","BACOORCITY","42,103,000.00"
20644,"20644","Niog II","42,103,051.00","2nd","99","BACOORCITY","42,103,000.00"
20645,"20645","Niog III","42,103,052.00","2nd","99","BACOORCITY","42,103,000.00"
20646,"20646","Niogan","41,029,020.00","1st","1487","TAAL","41,029,000.00"
20647,"20647","Niog-Cabison-Bulaney","15,527,055.00","2nd","913","MANGATAREM","15,527,000.00"
20648,"20648","Niog-niog","156,604,030.00","2","833","LUUK","156,604,000.00"
20649,"20649","Niog-niog","156,610,010.00","2","1106","PATA","156,610,000.00"
20650,"20650","Niog-Sangahan","156,613,044.00","1","1516","TALIPAO","156,613,000.00"
20651,"20651","Nipa","83,713,040.00","3","309","CALUBIAN","83,713,000.00"
20652,"20652","Nipa","63,015,019.00","5","448","CONCEPCION","63,015,000.00"
20653,"20653","Nipa","63,038,017.00","5","1257","SANDIONISIO","63,038,000.00"
20654,"20654","Nipaco","36,910,022.00","1st","1087","PANIQUI","36,910,000.00"
20655,"20655","Nipa-nipa","156,612,035.00","2","1426","SIASI","156,612,000.00"
20656,"20656","Nipoo (Bulo)","37,704,004.00","lone","511","DINALUNGAN","37,704,000.00"
20657,"20657","Nito-an Lupsag","63,020,027.00","1","598","GUIMBAL","63,020,000.00"
20658,"20658","Nituan","153,811,017.00","1","1099","PARANG","153,811,000.00"
20659,"20659","Niug Norte","21,526,023.00","2nd","1399","SANTONI?O (FAIRE)","21,526,000.00"
20660,"20660","Niug Sur","21,526,024.00","2nd","1399","SANTONI?O (FAIRE)","21,526,000.00"
20661,"20661","Niugan","31,401,009.00","3rd","61","ANGAT","31,401,000.00"
20662,"20662","Niugan","43,404,011.00","2nd","282","CABUYAOCITY","43,404,000.00"
20663,"20663","Niugan","137,502,013.00","lone","367","CITY OF  MALABON","137,502,000.00"
20664,"20664","Niugan","31,410,036.00","1st","409","CITY OF MALOLOS (Capital)","31,410,000.00"
20665,"20665","Niugan","41,012,027.00","1st","767","LEMERY","41,012,000.00"
20666,"20666","Niyugan","41,007,031.00","1st","292","CALACA","41,007,000.00"
20667,"20667","Niyugan","34,912,015.00","4th","657","JAEN","34,912,000.00"
20668,"20668","Niyugan","41,011,014.00","3rd","760","LAUREL","41,011,000.00"
20669,"20669","Noa","124,706,037.00","2","864","MAGPET","124,706,000.00"
20670,"20670","Nogpo","50,507,030.00","3","780","LIBON","50,507,000.00"
20671,"20671","Noli","160,301,011.00","1","382","CITY OF BAYUGAN","160,301,000.00"
20672,"20672","Nomoh","128,004,012.00","lone","834","MAASIM","128,004,000.00"
20673,"20673","Nong-nong","160,202,096.00","1","268","BUTUANCITY (Capital)","160,202,000.00"
20674,"20674","Nonoc","76,102,017.00","lone","754","LASAM","21,517,000.00"
20675,"20675","Nonoc","166,724,033.00","2","1485","SURIGAOCITY (Capital)","166,724,000.00"
20676,"20676","Nonokan","156,609,031.00","1","1100","PARANG","156,609,000.00"
20677,"20677","Nonong Casto","41,012,028.00","1st","767","LEMERY","41,012,000.00"
20678,"20678","Nonong Senior","37,708,014.00","lone","1313","SANLUIS","37,708,000.00"
20679,"20679","Nonoy","63,022,116.00","lone","661","JANIUAY","63,023,000.00"
20680,"20680","Norhaya Village","153,617,142.00","1","930","MARAWICITY (Capital)","153,617,000.00"
20681,"20681","North Avance?a","63,022,008.00","lone","661","JANIUAY","63,023,000.00"
20682,"20682","North Baluarte","63,022,118.00","lone","661","JANIUAY","63,023,000.00"
20683,"20683","North Bay Blvd., North","137,503,008.00","lone","371","CITY OF  NAVOTAS","137,503,000.00"
20684,"20684","North Bay Blvd., South","137,503,009.00","lone","371","CITY OF  NAVOTAS","137,503,000.00"
20685,"20685","North Cadulawan","103,514,021.00","2","992","MUNAI","103,514,000.00"
20686,"20686","North Daang Hari","137,607,023.00","2 LD","1508","TAGUIG CITY","137,607,000.00"
20687,"20687","North Fairview","137,404,142.00","6 LD","1185","QUEZON CITY","137,404,000.00"
20688,"20688","North Fundidor","63,022,117.00","lone","661","JANIUAY","63,023,000.00"
20689,"20689","North Lamidan","118,601,003.00","N/A","528","DONMARCELINO","118,601,000.00"
20690,"20690","North Larap","157,005,022.00","lone","1458","SITANGKAI","157,005,000.00"
20691,"20691","North Laud","156,612,037.00","2","1426","SIASI","156,612,000.00"
20692,"20692","North Manta","156,612,038.00","2","1426","SIASI","156,612,000.00"
20693,"20693","North Manuangan","124,711,021.00","1","1123","PIGKAWAYAN","124,711,000.00"
20694,"20694","North Manubul","156,618,009.00","2","1076","PANDAMI","156,618,000.00"
20695,"20695","North Musu Laud","156,612,040.00","2","1426","SIASI","156,612,000.00"
20696,"20696","North Paarol","156,615,007.00","2","1568","TONGKIL","156,615,000.00"
20697,"20697","North Poblacion","184,603,014.00","3rd","98","BACONG","184,603,000.00"
20698,"20698","North Poblacion","140,103,016.00","Lone","235","BUCAY","140,103,000.00"
20699,"20699","North Poblacion","37,706,019.00","lone","518","DIPACULAO","37,706,000.00"
20700,"20700","North Poblacion","101,802,006.00","lone","603","GUINSILIBAN","101,802,000.00"
20701,"20701","North Poblacion","184,612,023.00","1st","666","JIMALALUD","184,612,000.00"
20702,"20702","North Poblacion","76,102,018.00","lone","754","LASAM","21,517,000.00"
20703,"20703","North Poblacion","101,315,014.00","2","928","MARAMAG","101,315,000.00"
20704,"20704","North Poblacion","37,106,006.00","2nd","942","MASINLOC","37,106,000.00"
20705,"20705","North Poblacion","104,319,011.00","1","961","MEDINA","104,319,000.00"
20706,"20706","North Poblacion","72,234,019.00","2","978","MOBO","54,113,000.00"
20707,"20707","North Poblacion","34,918,016.00","1st","1007","NAMPICUAN","34,918,000.00"
20708,"20708","North Poblacion","184,623,020.00","3rd","1609","VALENCIA (LUZURRIAGA)","184,623,000.00"
20709,"20709","North San Jose","63,022,119.00","lone","661","JANIUAY","63,023,000.00"
20710,"20710","North Signal Village","137,607,024.00","2 LD","1508","TAGUIG CITY","137,607,000.00"
20711,"20711","North Silumpak","156,612,041.00","2","1426","SIASI","156,612,000.00"
20712,"20712","Northern Cababuyan","142,709,012.00","Lone","620","HINGYON","142,709,000.00"
20713,"20713","Northern Paligue","112,411,008.00","1","1045","PADADA","112,411,000.00"
20714,"20714","Northern Poblacion","104,202,010.00","1","131","BALIANGAO","104,202,000.00"
20715,"20715","Northern Poblacion","104,204,011.00","1","293","CALAMBA","104,204,000.00"
20716,"20716","Northern Poblacion","104,212,024.00","1","1148","PLARIDEL","104,212,000.00"
20717,"20717","Northern Poblacion","72,242,008.00","5","1267","SANFERNANDO","54,118,000.00"
20718,"20718","Northern Poblacion","72,253,006.00","5","1588","TUDELA","104,216,000.00"
20719,"20719","Northwest Poblacion","34,918,017.00","1st","1007","NAMPICUAN","34,918,000.00"
20720,"20720","Notong","153,623,026.00","2","1171","PUALAS","153,623,000.00"
20721,"20721","Notongan","103,515,018.00","2","992","MUNAI","103,514,000.00"
20722,"20722","Notongan","103,515,018.00","2","1027","NUNUNGAN","103,515,000.00"
20723,"20723","Novaliches","43,410,030.00","3rd","787","LILIW","43,410,000.00"
20724,"20724","Novaliches Proper","137,404,070.00","6 LD","1185","QUEZON CITY","137,404,000.00"
20725,"20725","Novallas","184,621,005.00","2nd","432","CITY OF TANJAY","184,621,000.00"
20726,"20726","Novele","160,307,005.00","2","1209","ROSARIO","160,307,000.00"
20727,"20727","Nuangan","124,704,027.00","2","403","CITY OF KIDAPAWAN (Capital)","124,704,000.00"
20728,"20728","Nueva","43,425,010.00","1st","420","CITY OF SANTAROSA","43,428,000.00"
20729,"20729","Nueva","148,107,006.00","Lone","1373","SANTAMARCELA","148,107,000.00"
20730,"20730","Nueva Caceres","72,235,019.00","5","1043","OTON","63,034,000.00"
20731,"20731","Nueva Era","160,302,009.00","2","255","BUNAWAN","160,302,000.00"
20732,"20732","Nueva Era","23,107,017.00","3rd","277","CABATUAN","23,107,000.00"
20733,"20733","Nueva Era","23,130,009.00","2nd","1316","SANMANUEL","23,130,000.00"
20734,"20734","Nueva Esperanza","71,248,009.00","2","202","BIENUNIDO","71,248,000.00"
20735,"20735","Nueva Estrella","71,248,010.00","2","202","BIENUNIDO","71,248,000.00"
20736,"20736","Nueva Estrella","168,502,007.00","lone","286","CAGDIANAO","168,502,000.00"
20737,"20737","Nueva Estrella","166,723,005.00","1","1460","SOCORRO","166,723,000.00"
20738,"20738","Nueva Fuerza","71,212,019.00","3","338","CARMEN","71,212,000.00"
20739,"20739","Nueva Fuerza","112,319,013.00","1","427","CITY OF TAGUM (Capital)","112,319,000.00"
20740,"20740","Nueva Gracia","160,305,004.00","2","809","LORETO","160,305,000.00"
20741,"20741","Nueva Granada","71,209,032.00","2","238","BUENAVISTA","71,209,000.00"
20742,"20742","Nueva Invencion","63,008,012.00","5","170","BAROTACVIEJO","63,008,000.00"
20743,"20743","Nueva Montana","71,209,033.00","2","238","BUENAVISTA","71,209,000.00"
20744,"20744","Nueva Sevilla","63,008,013.00","5","170","BAROTACVIEJO","63,008,000.00"
20745,"20745","Nueva Union","63,035,036.00","4","1111","PAVIA","63,036,000.00"
20746,"20746","Nueva Victoria","35,413,020.00","3rd","966","MEXICO","35,413,000.00"
20747,"20747","Nueva Vida","71,230,046.00","1","805","LOON","71,230,000.00"
20748,"20748","Nueva Vida","124,710,029.00","3","976","M'LANG","124,710,000.00"
20749,"20749","Nueva Vida Este","71,212,020.00","3","338","CARMEN","71,212,000.00"
20750,"20750","Nueva Vida Norte","71,212,022.00","3","338","CARMEN","71,212,000.00"
20751,"20751","Nueva Vida Sur","71,212,021.00","3","338","CARMEN","71,212,000.00"
20752,"20752","Nueva Villa","118,601,005.00","N/A","528","DONMARCELINO","118,601,000.00"
20753,"20753","Nueva Visayas","118,206,005.00","2","955","MAWAB","118,206,000.00"
20754,"20754","Nueva Vista (Masawan)","104,217,009.00","4","530","DONVICTORIANOCHIONGBIAN (DONMARIANOMARCOS)","104,217,000.00"
20755,"20755","Nuevo Campo","166,718,003.00","1","1252","SANBENITO","166,718,000.00"
20756,"20756","Nuevo Iloco","118,206,006.00","2","955","MAWAB","118,206,000.00"
20757,"20757","Nuevo Trabajo","160,309,005.00","1","1312","SANLUIS","160,309,000.00"
20758,"20758","Nug-as","72,202,004.00","2","30","ALEGRIA","72,203,000.00"
20759,"20759","Nuing","118,602,025.00","N/A","673","JOSEABADSANTOS (TRINIDAD)","118,602,000.00"
20760,"20760","Nuling","126,506,013.00","2","764","LEBAK","126,506,000.00"
20761,"20761","Numero","43,414,006.00","4th","843","MABITAC","43,414,000.00"
20762,"20762","Numnum","184,622,017.00","1st","1541","TAYASAN","184,622,000.00"
20763,"20763","Numo","126,503,020.00","2","552","ESPERANZA","126,503,000.00"
20764,"20764","Nunang","103,517,017.00","2","1158","POONAPIAGAPO","103,517,000.00"
20765,"20765","Nunangan (Nunangen)","153,831,005.00","2","489","DATUANGGALMIDTIMBANG","153,831,000.00"
20766,"20766","Nungawa","142,711,007.00","Lone","79","ASIPULO","142,711,000.00"
20767,"20767","Nungnungan I","23,108,053.00","3rd","393","CITY OF CAUAYAN","23,108,000.00"
20768,"20768","Nungnungan II","23,108,054.00","3rd","393","CITY OF CAUAYAN","23,108,000.00"
20769,"20769","Nunguan","124,712,044.00","1","1124","PIKIT","124,712,000.00"
20770,"20770","Nungulunan","142,702,021.00","Lone","625","HUNGDUAN","142,702,000.00"
20771,"20771","Nunuk","157,006,014.00","lone","1468","SOUTHUBIAN","157,006,000.00"
20772,"20772","Nunuk Likud Sikubong","157,010,018.00","lone","1412","SAPA-SAPA","157,010,000.00"
20773,"20773","Nunukan","157,011,008.00","lone","1437","SIBUTU","157,011,000.00"
20774,"20774","Nunungan","103,517,018.00","2","1158","POONAPIAGAPO","103,517,000.00"
20775,"20775","Nurcia","166,810,011.00","1","742","LANUZA","166,810,000.00"
20776,"20776","Nuro Poblacion","153,815,025.00","1","1603","UPI","153,815,000.00"
20777,"20777","Nusa","175,308,008.00","1st","284","CAGAYANCILLO","175,308,000.00"
20778,"20778","Nusa","157,006,024.00","lone","1468","SOUTHUBIAN","157,006,000.00"
20779,"20779","Nusa Lumba Ranao","153,603,041.00","2","134","BALINDONG (WATU)","153,603,000.00"
20780,"20780","Nusa-nusa","157,006,023.00","lone","1468","SOUTHUBIAN","157,006,000.00"
20781,"20781","Nuyo","153,802,020.00","1","251","BULDON","153,802,000.00"
20782,"20782","O?ate de Leon","63,022,120.00","lone","661","JANIUAY","63,023,000.00"
20783,"20783","Oac","71,220,027.00","3","509","DIMIAO","71,220,000.00"
20784,"20784","Oaig-Daya","12,906,024.00","2nd","390","CITY OF CANDON","12,906,000.00"
20785,"20785","Oaig-Daya","12,909,016.00","2nd","560","GALIMUYOD","12,909,000.00"
20786,"20786","Oaig-Upay-Abulao","12,816,014.00","2nd","1094","PAOAY","12,816,000.00"
20787,"20787","Oaqui No. 1","13,310,021.00","1st","828","LUNA","13,310,000.00"
20788,"20788","Oaqui No. 2","13,310,022.00","1st","828","LUNA","13,310,000.00"
20789,"20789","Oaqui No. 3","13,310,023.00","1st","828","LUNA","13,310,000.00"
20790,"20790","Oaqui No. 4","13,310,024.00","1st","828","LUNA","13,310,000.00"
20791,"20791","Oaquing","13,316,029.00","1st","1304","SANJUAN","13,316,000.00"
20792,"20792","Obaliw-Rinas","50,512,037.00","3","1028","OAS","50,512,000.00"
20793,"20793","Obat","184,618,017.00","3rd","1357","SANTACATALINA","184,618,000.00"
20794,"20794","Obial","126,505,013.00","2","686","KALAMANSIG","126,505,000.00"
20795,"20795","Obispo","83,713,041.00","3","309","CALUBIAN","83,713,000.00"
20796,"20796","Obligacion","37,701,008.00","lone","128","BALER (Capital)","37,701,000.00"
20797,"20797","Obo","72,222,026.00","2","457","CORELLA","71,215,000.00"
20798,"20798","Obogon","184,621,006.00","2nd","432","CITY OF TANJAY","184,621,000.00"
20799,"20799","Obong","15,509,009.00","2nd","177","BASISTA","15,509,000.00"
20800,"20800","Obong","82,605,015.00","lone","387","CITY OF CABADBARAN","160,203,000.00"
20801,"20801","Obong","72,222,027.00","2","457","CORELLA","71,215,000.00"
20802,"20802","Obo-ob","72,209,017.00","4","160","BANTON","175,902,000.00"
20803,"20803","Obrero","34,903,055.00","3rd","272","CABANATUANCITY","34,903,000.00"
20804,"20804","Obrero","137,404,071.00","6 LD","1185","QUEZON CITY","137,404,000.00"
20805,"20805","Obrero Pob. (Bgy. 18)","160,202,091.00","1","268","BUTUANCITY (Capital)","160,202,000.00"
20806,"20806","Obrero-Lapuz","63,022,121.00","lone","661","JANIUAY","63,023,000.00"
20807,"20807","Ocampo-Rivera District (Pob.)","34,912,021.00","4th","657","JAEN","34,912,000.00"
20808,"20808","Ocana","72,214,008.00","1","357","CATUBIG","84,806,000.00"
20809,"20809","Ocao-Capiniaan","25,002,022.00","lone","75","ARITAO","25,002,000.00"
20810,"20810","Ocapon","25,014,005.00","lone","1622","VILLAVERDE","25,014,000.00"
20811,"20811","Ocasion","101,319,005.00","1","1482","SUMILAO","101,319,000.00"
20812,"20812","Ocayan","175,305,011.00","2nd","182","BATARAZA","175,305,000.00"
20813,"20813","Occidental Linuk","153,626,012.00","1","1525","TAMPARAN","153,626,000.00"
20814,"20814","Ochando","60,415,011.00","lone","1019","NEWWASHINGTON","60,415,000.00"
20815,"20815","Ocup","140,119,004.00","Lone","1126","PILAR","140,119,000.00"
20816,"20816","Odiong","60,401,010.00","lone","49","ALTAVAS","60,401,000.00"
20817,"20817","Odiong","160,303,043.00","1","550","ESPERANZA","160,303,000.00"
20818,"20818","Odiong","71,225,027.00","3","658","JAGNA","71,225,000.00"
20819,"20819","Odiong","184,519,015.00","5th","980","MOISESPADILLA (MAGALLON)","184,519,000.00"
20820,"20820","Odiong","175,212,009.00","2nd","1216","ROXAS","175,212,000.00"
20821,"20821","Odiong","60,616,054.00","lone","1431","SIBALOM","60,616,000.00"
20822,"20822","Odiongan","83,701,041.00","5","5","ABUYOG","83,701,000.00"
20823,"20823","Odiongan","63,004,021.00","3","103","BADIANGAN","63,004,000.00"
20824,"20824","Odiongan","104,308,030.00","1","584","GINGOOGCITY","104,308,000.00"
20825,"20825","Odiongan","63,038,018.00","5","1257","SANDIONISIO","63,038,000.00"
20826,"20826","Odlot","72,211,020.00","4","221","BOMBON","51,704,000.00"
20827,"20827","Odong-odong","63,028,064.00","2","835","MAASIN","63,029,000.00"
20828,"20828","O'Donnell","36,904,013.00","3rd","327","CAPAS","36,904,000.00"
20829,"20829","Ogao","118,209,017.00","2","998","NABUNTURAN (Capital)","118,209,000.00"
20830,"20830","Ogbac","174,001,041.00","lone","214","BOAC (Capital)","174,001,000.00"
20831,"20831","Ogbot","175,203,021.00","2nd","223","BONGABONG","175,203,000.00"
20832,"20832","Ogob","50,510,018.00","1","894","MALINAO","50,510,000.00"
20833,"20833","Ogoog","144,401,010.00","Lone","167","BARLIG","144,401,000.00"
20834,"20834","Ogpao","118,604,008.00","N/A","1376","SANTAMARIA","118,604,000.00"
20835,"20835","Ogsip","60,409,016.00","lone","774","LIBACAO","60,409,000.00"
20836,"20836","Oguis","72,223,029.00","5","471","DAET (Capital)","51,603,000.00"
20837,"20837","Oguis","104,310,009.00","2","643","INITAO","104,310,000.00"
20838,"20838","Ohaj","142,701,022.00","Lone","145","BANAUE","142,701,000.00"
20839,"20839","Okiot","184,604,023.00","2nd","114","BAISCITY","184,604,000.00"
20840,"20840","Okoy","72,244,007.00","4","1347","SANRICARDO","86,415,000.00"
20841,"20841","Olaga","60,616,055.00","lone","1431","SIBALOM","60,616,000.00"
20842,"20842","Olalo","61,911,012.00","1","1129","PILAR","61,911,000.00"
